text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T19:06:15Z,FALSE,NA,946457284061941760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeOoise,169.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T19:03:57Z,FALSE,NA,946456703268245504,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",wellsbe,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T19:03:36Z,FALSE,NA,946456615120785408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BIGMAN19855,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T19:03:31Z,FALSE,NA,946456596548341766,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Joewilliams813,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T19:03:24Z,FALSE,NA,946456565913092096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MissesMoore,169.0,TRUE,FALSE,NA,NA
RT @ACLU: The treatment of every resident in Harlem Park as a suspect would not have happened in a neighborhood that was more affluent or n…,FALSE,0.0,NA,2017-12-28T19:02:37Z,FALSE,NA,946456369145802752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",changeservant,564.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T19:02:01Z,FALSE,NA,946456220298366977,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LillianSnider3,580.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T19:01:40Z,FALSE,NA,946456131047628802,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leaveyjeans,1288.0,TRUE,FALSE,NA,NA
Video of police choking a chick out in Baltimore they still haven't learned (not my video),FALSE,1.0,NA,2017-12-28T19:01:36Z,FALSE,NA,946456114522152960,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",linhenderson70,0.0,FALSE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T19:00:44Z,FALSE,NA,946455894786740224,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",K_E_Brown27,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T19:00:20Z,FALSE,NA,946455796413554688,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MahoganyMason1,740.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T19:00:05Z,FALSE,NA,946455731787661313,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",smallwavemaker,1288.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:59:24Z,FALSE,NA,946455561230536704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulesIsWeird,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:58:01Z,FALSE,NA,946455212469964800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThankfulToday1,580.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:58:01Z,FALSE,NA,946455210565574656,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MxOwl,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:57:49Z,FALSE,NA,946455161798455296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MercDestroyer,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:56:49Z,FALSE,NA,946454909444067328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",teawitray,169.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:56:43Z,FALSE,NA,946454884987097093,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MiekoGavia,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:56:33Z,FALSE,NA,946454842310000640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Carlrs1Scaggsc,169.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:56:19Z,FALSE,NA,946454785326137344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",burnlittlelight,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:55:06Z,FALSE,NA,946454479527870464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RedPill47133377,580.0,TRUE,FALSE,NA,NA
RT @justin_fenton: ICYMI: FBI declines to take investigation into murder of Baltimore detective who was killed one day before he was due to…,FALSE,0.0,NA,2017-12-28T18:53:08Z,FALSE,NA,946453981743714304,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheDreEra,313.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:52:12Z,FALSE,NA,946453749710688256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YasuraskynColin,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:52:00Z,FALSE,NA,946453696044584960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lrckc,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:50:56Z,FALSE,NA,946453431266488320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Grow870,580.0,TRUE,FALSE,NA,NA
FBI rejects taking lead of Baltimore detective's slaying https://t.co/c3uGcKhImt https://t.co/frYiCKJbwY,FALSE,0.0,NA,2017-12-28T18:50:06Z,FALSE,NA,946453219718332416,NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",kmbc,0.0,FALSE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:49:48Z,FALSE,NA,946453146255155200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KapurMalvika,169.0,TRUE,FALSE,NA,NA
"RT @Sartor1836: Baltimore has one police officer for every 207 people. It is 12% more policed than NYC, and has sixteen times as many murde…",FALSE,0.0,NA,2017-12-28T18:49:15Z,FALSE,NA,946453006698106880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",davidhldunn,5.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:49:13Z,FALSE,NA,946452997592064000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",annita_bowman,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:48:17Z,FALSE,NA,946452762019160064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThotishaaB,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:48:05Z,FALSE,NA,946452711997870080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hogmania2,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:47:52Z,FALSE,NA,946452659736907776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KapurMalvika,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:47:30Z,FALSE,NA,946452566178713600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AAWilliams9,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:46:21Z,FALSE,NA,946452276012572672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stevnlouis,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:46:04Z,FALSE,NA,946452204302544897,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Caprica1026,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:45:36Z,FALSE,NA,946452085603749890,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jo_jo64vette,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:45:26Z,FALSE,NA,946452044042375173,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",greenangel8,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:45:22Z,FALSE,NA,946452028280020992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AjmalJJ,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:44:14Z,FALSE,NA,946451743512113154,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jrzy_boy,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:44:01Z,FALSE,NA,946451687681781760,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",spaghetticentrl,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:43:56Z,FALSE,NA,946451669969244161,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EgdphnElisa,169.0,TRUE,FALSE,NA,NA
"RT @Sartor1836: Baltimore has one police officer for every 207 people. It is 12% more policed than NYC, and has sixteen times as many murde…",FALSE,0.0,NA,2017-12-28T18:43:32Z,FALSE,NA,946451566994841600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AviWoolf,5.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:42:56Z,FALSE,NA,946451414846509056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JacksonFrakes,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:42:17Z,FALSE,NA,946451253034471424,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wyobuck,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:42:12Z,FALSE,NA,946451233501581312,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",draz_p,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:41:59Z,FALSE,NA,946451176555499520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joannaryalls,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:41:24Z,FALSE,NA,946451030555987972,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EasyFinesse_,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:41:22Z,FALSE,NA,946451021349433344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",nunyabus1,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:41:13Z,FALSE,NA,946450982451412995,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robromano_,169.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:41:12Z,FALSE,NA,946450979133755393,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rhonefraser,1288.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:40:56Z,FALSE,NA,946450913589387264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Seraph86,1288.0,TRUE,FALSE,NA,NA
"Baltimore has one police officer for every 207 people. It is 12% more policed than NYC, and has sixteen times as ma… https://t.co/K2MfJFUCDt",FALSE,16.0,NA,2017-12-28T18:40:44Z,TRUE,NA,946450862867668993,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sartor1836,5.0,FALSE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:40:29Z,FALSE,NA,946450799374290945,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SandraJeanLeon1,169.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:40:15Z,FALSE,NA,946450740645478400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Nar_olepsy,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:40:10Z,FALSE,NA,946450721708367876,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",capricorn1860,169.0,TRUE,FALSE,NA,NA
RT @ACLU: The treatment of every resident in Harlem Park as a suspect would not have happened in a neighborhood that was more affluent or n…,FALSE,0.0,NA,2017-12-28T18:40:06Z,FALSE,NA,946450702909526016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",droll3,564.0,TRUE,FALSE,NA,NA
RT @BaltSunBrk: Baltimore Police release video showing suspects in killing of 19-year-old Morgan State student https://t.co/5C6mezuKAW http…,FALSE,0.0,NA,2017-12-28T18:39:46Z,FALSE,NA,946450619191218176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BaltoSpectator,64.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:38:09Z,FALSE,NA,946450212549222401,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BamaGirlzRbest,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:37:58Z,FALSE,NA,946450165652529153,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anna6r9key,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:37:42Z,FALSE,NA,946450099139313664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",12thManHawkFan,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:37:27Z,FALSE,NA,946450035247632384,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",SGPT6,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:37:27Z,FALSE,NA,946450034408804352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Martymck67,169.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:37:16Z,FALSE,NA,946449988711727104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_whereiskevin,1288.0,TRUE,FALSE,NA,NA
"@DeAngeloJones1 @InfidelSAMC @weber_daron @KFaShizzle @PoliticallyRYT @redpill2yodome Well, there is Ferguson, Balt… https://t.co/Jdzbv69Oal",FALSE,2.0,DeAngeloJones1,2017-12-28T18:36:27Z,TRUE,946440987810893824,946449783182450693,289362061,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GallowayGlen,0.0,FALSE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:36:24Z,FALSE,NA,946449773237882880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ip23dragoon,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:36:22Z,FALSE,NA,946449765268586502,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TAdameFrdz,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:36:16Z,FALSE,NA,946449740551426048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shiftyone2,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:36:07Z,FALSE,NA,946449700860899328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PaullieWalnuts,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:35:04Z,FALSE,NA,946449437018095618,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",srmomsr,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:34:49Z,FALSE,NA,946449372107235329,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theeclecticcomp,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:34:31Z,FALSE,NA,946449299092668416,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gregory__Adams,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:33:48Z,FALSE,NA,946449118196649986,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Alana_Cerrone,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:33:46Z,FALSE,NA,946449108285513730,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jasmine8137488,580.0,TRUE,FALSE,NA,NA
"RT @FranciscoLWhite: FBI announced it won't investigate the only unsolved murder of a police officer in Baltimore's history, that of a Blac…",FALSE,0.0,NA,2017-12-28T18:33:08Z,FALSE,NA,946448949816283141,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laurthemermaid,1288.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:32:41Z,FALSE,NA,946448835118882816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dabreakradio,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:32:30Z,FALSE,NA,946448790629814272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KyraMarie216,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:31:51Z,FALSE,NA,946448629031616512,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",forkemdevilz,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:31:44Z,FALSE,NA,946448595984814081,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pmb997,169.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:31:25Z,FALSE,NA,946448516620214272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michellethe1st,580.0,TRUE,FALSE,NA,NA
FBI declines to lead investigation into murder of veteran Baltimore detective who was… https://t.co/7I2o6Y1wP1 https://t.co/WqqnquhIbC,FALSE,0.0,NA,2017-12-28T18:30:51Z,FALSE,NA,946448375406317574,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",News247WorldPre,0.0,FALSE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:30:02Z,FALSE,NA,946448168903835648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sheepdogleader,580.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:29:50Z,FALSE,NA,946448120556195841,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ghers2686,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:29:08Z,FALSE,NA,946447942684172288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skrbelly1,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:28:54Z,FALSE,NA,946447883389358085,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",booboo212,740.0,TRUE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2017-12-28T18:27:35Z,FALSE,NA,946447555210211328,NA,"<a href=""https://twitter.com/hot.news.retweeter.k"" rel=""nofollow"">hot.news.retweeter.k</a>",newsRetweeter17,169.0,TRUE,FALSE,NA,NA
